App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
A+ Mobile,I love A plus,Positive,0.5,0.6
A+ Mobile,Great app. Simple point.,Positive,0.4,0.5535714285714286
A+ Mobile,AWESOME!!! Thank You.,Positive,1.0,1.0
A+ Mobile,"Great, convenient",Positive,0.8,0.75
A+ Mobile,Makes life easier.,Neutral,0.0,0.0
A+ Mobile,Nice easy!,Positive,0.5708333333333333,0.9166666666666667
A+ Mobile,Its easy,Positive,0.43333333333333335,0.8333333333333334
A+ Mobile,Legitimate,Neutral,0.0,0.0
A+ Mobile,Very convenient.,Positive,0.2,0.3
A+ Mobile,APFCU greatest !!!,Positive,1.0,1.0
A+ Mobile,LOVE IT!!!!,Positive,1.0,0.6
A+ Mobile,Great app.,Positive,0.8,0.75
A+ Mobile,Good,Positive,0.7,0.6000000000000001
A+ Mobile,I love,Positive,0.5,0.6
A+ Mobile,Nice convenient,Positive,0.6,1.0
A+ Mobile,Easy,Positive,0.43333333333333335,0.8333333333333334
A+ Mobile,Great,Positive,0.8,0.75
A+ Mobile,Simple,Neutral,0.0,0.35714285714285715
A+ Mobile,nan,nan,nan,nan
A+ Mobile,nan,nan,nan,nan
A+ Mobile,Time saver,Neutral,0.0,0.0
A+ Mobile,No problems,Neutral,0.0,0.0
A+ Mobile,Love it...,Positive,0.5,0.6
A+ Mobile,Awesome,Positive,1.0,1.0
A+ Mobile,nan,nan,nan,nan
A+ Mobile,Love,Positive,0.5,0.6
A+ Mobile,Not sure people complain app. This opened occasion. I believe I reset phone worked. Otherwise quite reliable simple use. Check deposit feature also pretty great. Highly recommend.,Positive,0.192,0.7072063492063492
A+ Mobile,Bad tons problems never works even bank.,Negative,-0.6999999999999998,0.6666666666666666
A+ Mobile,always messed,Neutral,0.0,0.0
A+ Mobile,nan,nan,nan,nan
A+ Mobile,nan,nan,nan,nan
A+ Mobile,"Please fix camera coding, check photo feature useless frustratingly since normal camera sees check instantly never focused. Otherwise well made supposed to. Please fix soon! I've waiting almost year fix!!",Negative,-0.1875,0.6041666666666666
A+ Mobile,I'm unable pay loan. The screen scroll I select account I trying pay on.,Negative,-0.5,0.5
A+ Mobile,No check deposit option.,Neutral,0.0,0.0
A+ Mobile,Great!,Positive,1.0,0.75
A+ Mobile,The broken. When try log crashes. Even restart work. This problem recent. Don't even bank!,Negative,-0.2,0.325
A+ Mobile,Crashes frequently first starting 4 stars fingerprint login,Positive,0.125,0.21666666666666667
A+ Mobile,"I know update not, every time I try log correct Id Password tells wrong. I uninstall log scratch.",Negative,-0.5,0.9
A+ Mobile,crashes mobile deposit work,Neutral,0.0,0.0
ABC Kids - Tracing & Phonics,Please add sound setting children try play loud sound becomes irrigation parents time. If sound level added children learn parents also irritated. Because kids raise mobile volume automatically.,Positive,0.325,0.5
ABC Kids - Tracing & Phonics,nan,nan,nan,nan
ABC Kids - Tracing & Phonics,This seems like great tool help little guy learn faster effectively.,Positive,0.4041666666666666,0.6833333333333332
ABC Kids - Tracing & Phonics,Lovely daughter enjoys encourages letter writing skill,Positive,0.5,0.75
ABC Kids - Tracing & Phonics,My daughter loves it. She interested learning alphabet really pays attention,Positive,0.225,0.35
ABC Kids - Tracing & Phonics,WONDERFUL My daughter loves this. And writes ABC paper writes neatly now.,Positive,1.0,1.0
ABC Kids - Tracing & Phonics,"It fun,entertaining,and educational. Perfect 2 year old grandsons.",Positive,0.45,0.48333333333333334
ABC Kids - Tracing & Phonics,nan,nan,nan,nan
ABC Kids - Tracing & Phonics,Really ads helpful great job.,Positive,0.5,0.475
ABC Kids - Tracing & Phonics,My daughter love singing dry song saying ABC 123,Positive,0.21666666666666667,0.6
ABC Kids - Tracing & Phonics,Its really helpful kids,Positive,0.2,0.2
ABC Kids - Tracing & Phonics,I thing best game,Positive,0.3,0.35
ABC Kids - Tracing & Phonics,"Nice learning kids, kids get bored sometime.",Positive,0.04999999999999999,1.0
ABC Kids - Tracing & Phonics,This useful app. It's easy song learn. My boy love play learn using app.,Positive,0.41111111111111115,0.4777777777777778
ABC Kids - Tracing & Phonics,Good education,Positive,0.7,0.6000000000000001
ABC Kids - Tracing & Phonics,Very educative My 2years old luv,Positive,0.15000000000000002,0.25
ABC Kids - Tracing & Phonics,I game on. My grandma tablet,Negative,-0.4,0.4
ABC Kids - Tracing & Phonics,I enjoyed game,Positive,0.04999999999999999,0.55
ABC Kids - Tracing & Phonics,Good game,Positive,0.14999999999999997,0.5
ABC Kids - Tracing & Phonics,Very nice,Positive,0.78,1.0
ABC Kids - Tracing & Phonics,Good boy! He loves much.,Positive,0.5375,0.4
ABC Kids - Tracing & Phonics,nan,nan,nan,nan
ABC Kids - Tracing & Phonics,This nice learn kids,Positive,0.6,1.0
ABC Kids - Tracing & Phonics,Fantastic alphabet learning game kids.,Neutral,0.0,0.65
ABC Kids - Tracing & Phonics,Best son loves,Positive,1.0,0.3
ABC Kids - Tracing & Phonics,It's great son,Positive,0.8,0.75
ABC Kids - Tracing & Phonics,My two-year-old loves it.,Neutral,0.0,0.0
ABC Kids - Tracing & Phonics,Fuzzy,Neutral,0.0,0.0
ABC Kids - Tracing & Phonics,Ok,Positive,0.5,0.5
ABC Kids - Tracing & Phonics,It's helpful,Neutral,0.0,0.0
ABC Kids - Tracing & Phonics,Neat,Neutral,0.0,0.0
ABC Kids - Tracing & Phonics,Nice,Positive,0.6,1.0
ABC Kids - Tracing & Phonics,Good boys..,Positive,0.7,0.6000000000000001
ABC Kids - Tracing & Phonics,Very good game,Positive,0.25499999999999995,0.5900000000000001
ABC Kids - Tracing & Phonics,My kids delight,Neutral,0.0,0.0
ABC Kids - Tracing & Phonics,Best,Positive,1.0,0.3
ABC Kids - Tracing & Phonics,"Simply wonderful app!! My daughter's speech delayed I introduced 17months. By 20months, hearing sounding letters repeated learnt choose correct letter asked app. She get enough it! Now we've moved shapes colours working 22months. It's truly amazing. Thank u ads. Beautiful graphics. No issues touch connecting. Would love British English version tho 'Z' sounds 'Zed.'",Positive,0.42142857142857143,0.5714285714285714
ABC Kids - Tracing & Phonics,"My daughter loves game. I believe good phonics tracing. She loves ""reward"". I like playing game her. We pretend know letters picking right one. I especially love pop ads accidentally on. I would love ""zed"" option I grew confusion fine I sure too. Thanks much.",Positive,0.30023809523809525,0.5324603174603174
ABC Kids - Tracing & Phonics,"My 5yo instantly loved game! I helped twice, learning interface. After that, asked play alone easily completed herself. She's learning without knowing it, enjoying rewards getting refresher Pre-K kindergarten. Already said new favorite game!",Positive,0.18138528138528137,0.6411255411255412
ABC Kids - Tracing & Phonics,"Great teaching toddler recognise letters brilliant ad free. Wish lower case option ""touch letter"" part though shame there's option regionalise 'Z' pronounced zed rather zee.",Positive,0.7000000000000001,0.85
ABC News - US & World News,"I would like lot better, crashing restarting Every 60 90 seconds. It's annoying halfway article crash.",Negative,-0.15000000000000002,0.7
ABC News - US & World News,What done notifications never work video crystal clear the. update day notifications all.,Positive,0.10000000000000002,0.3833333333333333
ABC News - US & World News,Terrible. No recent replays Chromecast. Needs update NBC way better go.,Negative,-0.16666666666666666,0.5833333333333334
ABC News - US & World News,"It alerts things newsworthy. It cries "" wolf"". I want alerted things actual importance.",Neutral,0.0,0.1
ABC News - US & World News,"This great Roku since get control want watch, like free DVR. I test chromcast available there. I suggest getting Roku, physical remote zero buffing pretty amazing. I became cord cutter 2018 make wallet great again.",Positive,0.39375000000000004,0.6178571428571429
ABC News - US & World News,"On S8, I try open notification takes forever open app. Ranges delay 5 secs literally 5 minutes. I even forget I tapped news notification open 5 minutes later ABC news suddenly opens I'm another",Neutral,0.0,0.4
ABC News - US & World News,"There commercial playing everytime read article. Even articles without video!! Makes impossible listen music read news!!!! The interest section home page frozen old articles, every single Bill Cosby. I understand how, I interest him! In fact seeing face giving anxiety. Please clear",Negative,-0.17785714285714288,0.35952380952380947
ABC News - US & World News,Horrible FAKE news.. Should change name CNN! Download FOX News want REAL news! ABC News absolute MESS!,Negative,-0.27875,0.6749999999999999
ABC News - US & World News,The audio adds annoying. I can't read news without ads blaring . Scares beginners anyone sitting around me.,Negative,-0.8,0.9
ABC News - US & World News,Keeps locking up. Have tried uninstalling reinstalling help. Done fix it.,Neutral,0.0,0.0
ABC News - US & World News,Do people ever send notifications articles???I received yet!!!,Neutral,0.0,0.0
ABC News - US & World News,This spent time rebooting telling movie,Negative,-0.1,0.1
ABC News - US & World News,Cant vast t.v. Chromecast,Neutral,0.0,1.0
ABC News - US & World News,Irritating constant auto refreshing aggravating!!!,Positive,0.19218749999999998,0.7111111111111111
ABC News - US & World News,nan,nan,nan,nan
ABC News - US & World News,ABC News like ABC 7 ABC Network,Neutral,0.0,0.0
ABC News - US & World News,nan,nan,nan,nan
ABC News - US & World News,"Although ABC News could thorough, really good",Positive,0.7,0.6000000000000001
ABC News - US & World News,SUCKS!,Negative,-0.375,0.3
ABC News - US & World News,Wish could write article propaganda.,Negative,-0.1,0.1
ABC News - US & World News,Constant buffering.,Neutral,0.0,0.3333333333333333
ABC News - US & World News,nan,nan,nan,nan
ABC News - US & World News,nan,nan,nan,nan
ABC News - US & World News,It's pretty good.,Positive,0.475,0.8
ABC News - US & World News,"Your continually crashes using back arrow. Mostly page refresh. Now still crashing selecting story main page still installing latest update , Android Samsung Tab E",Positive,0.29166666666666663,0.43333333333333335
ABC News - US & World News,"Cannot watch live news. News clips show 24 hours ago. Videos buffer ages playing, I'm 100 Mb fiber connection. When open forces select current news stories want follow, tomorrow would date. Try disney",Positive,0.04545454545454545,0.4666666666666666
ABC News - US & World News,nan,nan,nan,nan
ABC News - US & World News,I'm tired getting notifications trump nothing else. We earthquake I got nothing except Trump says never knew girl paid off. Get better notifications!!!,Positive,0.28828125,0.6
ABC News - US & World News,Fake new. Poor excuse noble profession. Pathetic,Negative,-0.2022727272727273,0.6674242424242424
ABC News - US & World News,None videos load fast enough never come up. Oh forget sharing link work.,Positive,0.1,0.55
ABC News - US & World News,"Tried ABC previously deleting typical slanted leftist reporting. But misreporting ""WHCD"" roast hateful, bully comedian. I lost respect ABC. So touch. Keep hate bias. Uninstalled.",Negative,-0.29583333333333334,0.5416666666666666
ABC News - US & World News,"The let sign account I save interests; says, ""You eligible sign account page."" Please fix this!",Neutral,0.0,0.0
ABC News - US & World News,"Every third article, crashes. Getting tired seeing ""the ABC news stopped dialog come up. Back BBC News, hate CBS NBC apps.",Negative,-0.30000000000000004,0.4
ABC News - US & World News,"Why can't search interests actually interest you, instead given select might care them? Am I missing something?",Negative,-0.1,0.07500000000000001
ABC News - US & World News,Darn thing starts every time I get car using Android Auto,Neutral,0.0,0.0
ABC News - US & World News,Live stream pausing often. Full screen uncontrollable. Radio work all. Any tap suspends app. Awful.,Negative,-0.17121212121212123,0.6833333333333332
ABC News - US & World News,Looking updated news. No new news two days. Very sad. Also site keeps crashing!,Negative,-0.44034090909090906,0.7272727272727273
ABC News - US & World News,Your P.O.S. constantly crashes takes forever news.,Neutral,0.0,0.3333333333333333
ABC News - US & World News,It saved life OF' William Saint present future,Neutral,0.0,0.0625
ABC News - US & World News,Gigantic images useless interfere reading reviewing news.,Negative,-0.5,0.2
ABC News - US & World News,"I would like lot better, crashing restarting Every 60 90 seconds. It's annoying halfway article crash.",Negative,-0.15000000000000002,0.7
ABC News - US & World News,What done notifications never work video crystal clear the. update day notifications all.,Positive,0.10000000000000002,0.3833333333333333
ABC News - US & World News,Terrible. No recent replays Chromecast. Needs update NBC way better go.,Negative,-0.16666666666666666,0.5833333333333334
ABC News - US & World News,"It alerts things newsworthy. It cries "" wolf"". I want alerted things actual importance.",Neutral,0.0,0.1
ABC News - US & World News,"This great Roku since get control want watch, like free DVR. I test chromcast available there. I suggest getting Roku, physical remote zero buffing pretty amazing. I became cord cutter 2018 make wallet great again.",Positive,0.39375000000000004,0.6178571428571429
ABC News - US & World News,"On S8, I try open notification takes forever open app. Ranges delay 5 secs literally 5 minutes. I even forget I tapped news notification open 5 minutes later ABC news suddenly opens I'm another",Neutral,0.0,0.4
ABC News - US & World News,nan,nan,nan,nan
ABC News - US & World News,Horrible FAKE news.. Should change name CNN! Download FOX News want REAL news! ABC News absolute MESS!,Negative,-0.27875,0.6749999999999999
ABC News - US & World News,The audio adds annoying. I can't read news without ads blaring . Scares beginners anyone sitting around me.,Negative,-0.8,0.9
ABC News - US & World News,Keeps locking up. Have tried uninstalling reinstalling help. Done fix it.,Neutral,0.0,0.0
ABC News - US & World News,Do people ever send notifications articles???I received yet!!!,Neutral,0.0,0.0
ABC News - US & World News,This spent time rebooting telling movie,Negative,-0.1,0.1
ABC News - US & World News,Cant vast t.v. Chromecast,Neutral,0.0,1.0
ABC News - US & World News,Irritating constant auto refreshing aggravating!!!,Positive,0.19218749999999998,0.7111111111111111
ABC News - US & World News,It crashes constantly.,Neutral,0.0,0.3333333333333333
ABC News - US & World News,ABC News like ABC 7 ABC Network,Neutral,0.0,0.0
ABC News - US & World News,I like abc news.,Neutral,0.0,0.0
ABC News - US & World News,"Although ABC News could thorough, really good",Positive,0.7,0.6000000000000001
ABC News - US & World News,SUCKS!,Negative,-0.375,0.3
ABC News - US & World News,Wish could write article propaganda.,Negative,-0.1,0.1
ABC News - US & World News,Constant buffering.,Neutral,0.0,0.3333333333333333
ABC News - US & World News,nan,nan,nan,nan
ABC News - US & World News,nan,nan,nan,nan
ABC News - US & World News,It's pretty good.,Positive,0.475,0.8
ABC News - US & World News,"Your continually crashes using back arrow. Mostly page refresh. Now still crashing selecting story main page still installing latest update , Android Samsung Tab E",Positive,0.29166666666666663,0.43333333333333335
ABC News - US & World News,"Cannot watch live news. News clips show 24 hours ago. Videos buffer ages playing, I'm 100 Mb fiber connection. When open forces select current news stories want follow, tomorrow would date. Try disney",Positive,0.04545454545454545,0.4666666666666666
ABC News - US & World News,nan,nan,nan,nan
ABC News - US & World News,I'm tired getting notifications trump nothing else. We earthquake I got nothing except Trump says never knew girl paid off. Get better notifications!!!,Positive,0.28828125,0.6
ABC News - US & World News,Fake new. Poor excuse noble profession. Pathetic,Negative,-0.2022727272727273,0.6674242424242424
ABC News - US & World News,None videos load fast enough never come up. Oh forget sharing link work.,Positive,0.1,0.55
ABC News - US & World News,"Tried ABC previously deleting typical slanted leftist reporting. But misreporting ""WHCD"" roast hateful, bully comedian. I lost respect ABC. So touch. Keep hate bias. Uninstalled.",Negative,-0.29583333333333334,0.5416666666666666
ABC News - US & World News,"The let sign account I save interests; says, ""You eligible sign account page."" Please fix this!",Neutral,0.0,0.0
ABC News - US & World News,"Every third article, crashes. Getting tired seeing ""the ABC news stopped dialog come up. Back BBC News, hate CBS NBC apps.",Negative,-0.30000000000000004,0.4
ABC News - US & World News,"Why can't search interests actually interest you, instead given select might care them? Am I missing something?",Negative,-0.1,0.07500000000000001
ABC News - US & World News,nan,nan,nan,nan
ABC News - US & World News,Live stream pausing often. Full screen uncontrollable. Radio work all. Any tap suspends app. Awful.,Negative,-0.17121212121212123,0.6833333333333332
ABC News - US & World News,Looking updated news. No new news two days. Very sad. Also site keeps crashing!,Negative,-0.44034090909090906,0.7272727272727273
ABC News - US & World News,Your P.O.S. constantly crashes takes forever news.,Neutral,0.0,0.3333333333333333
ABC News - US & World News,It saved life OF' William Saint present future,Neutral,0.0,0.0625
ABC News - US & World News,Gigantic images useless interfere reading reviewing news.,Negative,-0.5,0.2
ABC Preschool Free,"Bug? The letters match lines notebook background anymore. It used to, update changed. Threw preschooler bit. If change, would 5 star game. Please fix! I would happily email screenshot!",Positive,0.25,0.7
ABC Preschool Free,I guess known issue wont fix broken line paper. The letters appropriate size lined paper. Disappointed could great,Positive,0.037500000000000006,0.6
ABC Preschool Free,This game help little brother Caleb littie sister Mika Mika 5 years old Caleb 3 years,Negative,-0.1625,0.3666666666666667
ABC Preschool Free,Letters match lines The letters small lines. Please fix!,Negative,-0.3125,0.4
ABC Preschool Free,Very bad game,Negative,-0.6549999999999999,0.6333333333333333
ABC Preschool Free,Good kids learning brother love learn much,Positive,0.4666666666666666,0.46666666666666673
ABC Preschool Free,I love this helps brother for. Homework,Positive,0.5,0.6
ABC Preschool Free,think nine,Neutral,0.0,0.0
ABC Preschool Free,Guy v Guy,Neutral,0.0,0.0
ABC Preschool Free,Great let's actually trace letter self,Positive,0.4,0.425
ABC Preschool Free,2 Year old Granddaughter loves match game,Negative,-0.15000000000000002,0.30000000000000004
